img_id,lat,lon,lic,acc,url,country,region1,region2
1,54.104583,-0.15965,0,16,https://farm8.staticflickr.com/7861/47448180641_7c190471d6.jpg,GB,154,150
2,50.4066,14.915372,0,16,https://farm8.staticflickr.com/7860/46849407554_80becbdd67.jpg,CZ,151,150
3,40.781256,-73.965282,0,13,https://farm8.staticflickr.com/7873/46644829254_c3ba38cf66.jpg,US,3,19
4,37.559003,-122.082138,0,12,https://farm9.staticflickr.com/8428/29058795025_09c5e670e9.jpg,US,3,19
5,45.555778,8.975978999999997,0,11,https://farm8.staticflickr.com/7871/40095701363_9c2917e731.jpg,IT,39,150
6,46.835682,-71.214237,0,14,https://farm8.staticflickr.com/7802/32098607167_03122a6ddb.jpg,CA,3,19
7,33.875494,-115.901959,0,16,https://farm8.staticflickr.com/7824/40268274483_450ac5c0d5.jpg,US,3,19
8,26.571313,-81.8263,3,15,https://farm5.staticflickr.com/4908/31813976687_315b9eec00.jpg,US,3,19
9,51.081817,17.028615,5,16,https://farm66.staticflickr.com/65535/47839150261_9279e75786.jpg,PL,151,150
10,57.156494,-3.822727,0,13,https://farm66.staticflickr.com/65535/33979313918_6300fc7747.jpg,GB,154,150
11,50.732579,-1.774947,0,0,https://farm8.staticflickr.com/7806/46312525544_7ec696e695.jpg,GB,154,150
12,54.551296,-5.592683999999998,0,16,https://farm8.staticflickr.com/7891/47198472992_ca3ec73f01.jpg,GB,154,150
13,51.080449,17.027692000000002,5,15,https://farm66.staticflickr.com/65535/40835430713_b2510e5545.jpg,PL,151,150
14,51.080301,17.028389999999998,5,16,https://farm66.staticflickr.com/65535/47674888031_ab7225b147.jpg,PL,151,150
15,51.081817,17.028615,5,16,https://farm8.staticflickr.com/7803/40400684443_c1514457d1.jpg,PL,151,150
16,56.427336,-2.870414,0,15,https://farm5.staticflickr.com/4856/47331636552_5a677830eb.jpg,GB,154,150
17,51.080604,17.026019,5,16,https://farm8.staticflickr.com/7867/46552125561_14a39ec7f1.jpg,PL,151,150
18,48.516604,-81.28638199999997,0,15,https://farm5.staticflickr.com/4832/46972936481_fd924b82b0.jpg,CA,3,19
19,52.135289,5.903778,0,11,https://farm8.staticflickr.com/7816/32446035307_a25df62939.jpg,NL,155,150
20,56.427549,-2.871251,0,14,https://farm8.staticflickr.com/7884/46536257535_3ec7080ae1.jpg,GB,154,150
21,51.217919,-1.4803,3,15,https://farm5.staticflickr.com/4913/45698751895_a0b1f9f4db.jpg,GB,154,150
22,55.11043000000001,-3.372367,0,16,https://farm5.staticflickr.com/4826/32049842727_bf536b4285.jpg,GB,154,150
23,28.117511,-80.58426700000003,0,16,https://farm5.staticflickr.com/4851/39910415283_fc4ccdfc8f.jpg,US,3,19
24,51.218618,-1.482875,0,15,https://farm8.staticflickr.com/7902/40031096793_81a9339358.jpg,GB,154,150
25,26.571313,-81.8263,3,15,https://farm8.staticflickr.com/7921/45813815235_fe5b3b8342.jpg,US,3,19
26,53.476516,-113.555512,5,16,https://farm8.staticflickr.com/7920/46491877265_0bd7a66663.jpg,CA,3,19
27,51.081817,17.028615,5,16,https://farm8.staticflickr.com/7826/39709239203_b2421ee867.jpg,PL,151,150
28,55.86575,-4.2081620000000015,0,16,https://farm8.staticflickr.com/7843/47276921972_78f60c48a5.jpg,GB,154,150
29,51.081817,17.028615,5,16,https://farm8.staticflickr.com/7906/32476005747_3eb015a6b6.jpg,PL,151,150
30,52.116482,-2.312922,0,14,https://farm66.staticflickr.com/65535/47659962571_155251989e.jpg,GB,154,150
31,15.549176999999998,73.756508,0,16,https://farm8.staticflickr.com/7902/33416266358_63bf719101.jpg,IN,34,142
32,45.500451,-73.59509399999997,0,13,https://farm8.staticflickr.com/7887/33335871568_6b98f491cb.jpg,CA,3,19
33,40.324757,-74.062442,0,13,https://farm8.staticflickr.com/7824/32657100197_6c6322cdf8.jpg,US,3,19
34,43.159923,-80.26385400000002,0,16,https://farm5.staticflickr.com/4918/45678482855_3838392694.jpg,CA,3,19
35,42.275578,-83.738415,1,15,https://farm8.staticflickr.com/7823/40486260883_2abeea0d39.jpg,US,3,19
36,55.506131,-4.617776,0,13,https://farm8.staticflickr.com/7905/46941977252_755e38f404.jpg,GB,154,150
37,55.11059399999999,-3.372317,0,16,https://farm5.staticflickr.com/4827/46144167604_ea976fc423.jpg,GB,154,150
38,51.667291,5.128705,0,16,https://farm8.staticflickr.com/7899/47195756702_afc1aa83c3.jpg,NL,155,150
39,48.631774,-68.12725,0,11,https://farm6.staticflickr.com/5209/5312738605_db4a132b3b.jpg,CA,3,19
40,49.228255,-2.0758,0,16,https://farm8.staticflickr.com/7852/46169782304_cc669ba378.jpg,JE,154,150
41,48.631774,-68.12725,0,11,https://farm9.staticflickr.com/8161/28046088214_e7eae25828.jpg,CA,3,19
42,53.559175,-3.090934,0,13,https://farm8.staticflickr.com/7871/32632032897_f7de0a5e55.jpg,GB,154,150
43,48.631774,-68.12725,0,11,https://farm6.staticflickr.com/5170/5313329456_a2537f8668.jpg,CA,3,19
44,48.631774,-68.12725,0,11,https://farm5.staticflickr.com/4030/4295754365_ebb1ee8676.jpg,CA,3,19
45,28.117505,-80.584214,0,16,https://farm5.staticflickr.com/4879/33001065458_d641ed673b.jpg,US,3,19
46,42.276102,-83.73893000000002,1,15,https://farm8.staticflickr.com/7873/47385279302_3cf1579696.jpg,US,3,19
47,33.991427,-116.06008500000002,0,16,https://farm8.staticflickr.com/7802/40161815423_280f76c105.jpg,US,3,19
48,51.475168,0.003924,0,15,https://farm8.staticflickr.com/7918/46644966181_c36de97c1d.jpg,GB,154,150
49,40.584104,-79.984931,0,14,https://farm5.staticflickr.com/4866/46009684585_57566609bd.jpg,US,3,19
50,51.509316,-0.077328,0,16,https://farm5.staticflickr.com/4238/35228186786_5cb33fd564.jpg,GB,154,150
51,56.17629399999999,-3.3538980000000005,0,16,https://farm5.staticflickr.com/4901/45893219254_b837af37a5.jpg,GB,154,150
52,35.008153,-85.253434,0,14,https://farm8.staticflickr.com/7847/47372505221_bb5571c949.jpg,US,3,19
53,51.508315,-0.182147,0,12,https://farm8.staticflickr.com/7900/31653050147_eabf369a0c.jpg,GB,154,150
54,56.176264,-3.353877,0,16,https://farm5.staticflickr.com/4876/46565276912_37a7ea3045.jpg,GB,154,150
55,37.671011,-122.043337,0,16,https://farm8.staticflickr.com/7821/47603595931_e4875e075c.jpg,US,3,19
56,51.09768,13.696206,0,16,https://farm8.staticflickr.com/7846/31763747497_f0084d4d11.jpg,DE,155,150
57,53.515533,-1.36466,0,16,https://farm66.staticflickr.com/65535/47714762771_374913d90b.jpg,GB,154,150
58,45.373877,-75.797317,0,16,https://farm66.staticflickr.com/65535/40716966423_b300f13b4b.jpg,CA,3,19
59,37.671011,-122.043337,0,16,https://farm8.staticflickr.com/7830/46687837145_2588480781.jpg,US,3,19
60,49.225235,-123.021404,0,15,https://farm66.staticflickr.com/65535/46800700285_4298ec06bc.jpg,CA,3,19
61,56.575158,-3.5609,0,14,https://farm8.staticflickr.com/7842/46791213494_0efbee3f80.jpg,GB,154,150
62,45.294399,-75.809129,0,16,https://farm8.staticflickr.com/7814/32617296937_0045a5b841.jpg,CA,3,19
63,52.061852,1.154847,0,16,https://farm5.staticflickr.com/4714/40159423112_92971744c9.jpg,GB,154,150
