img_id,lat,lon,lic,acc,url,country,region1,region2
1,27.995159,-81.86359399999998,0,12,https://farm66.staticflickr.com/65535/48978552093_44f70cb0cd.jpg,US,3,19
3,10.310191,-84.81339100000002,0,16,https://farm66.staticflickr.com/65535/49178932396_4d4d74d832.jpg,CR,419,19
5,9.104503,-79.67903100000002,0,10,https://farm66.staticflickr.com/65535/48716559948_5f65c60c2c.jpg,PA,419,19
7,40.289382,-76.65049499999998,0,13,https://farm66.staticflickr.com/65535/49229485962_d58ae4f1da.jpg,US,3,19
8,29.015346,-99.464464,0,13,https://farm66.staticflickr.com/65535/49197551701_54fd5220ac.jpg,US,3,19
9,-10.039218,-45.396548,3,16,https://farm66.staticflickr.com/65535/48744906822_0199bbe155.jpg,BR,419,19
11,28.109064,-80.696704,0,16,https://farm66.staticflickr.com/65535/47936848041_92a387aed1.jpg,US,3,19
17,52.090912,0.270624,0,14,https://farm66.staticflickr.com/65535/49210204202_c379ccd9d5.jpg,GB,154,150
23,32.478536,-80.744248,0,16,https://farm66.staticflickr.com/65535/48569284391_79ab0df855.jpg,US,3,19
25,-42.07935300000001,-63.758034,0,16,https://farm8.staticflickr.com/7844/32975835788_db5e0e4949.jpg,AR,419,19
26,37.651208,-93.390312,0,12,https://farm5.staticflickr.com/4838/32978092328_faf3d930b0.jpg,US,3,19
27,-16.53659,-56.719279,3,16,https://farm66.staticflickr.com/65535/48946261153_34a4c4666b.jpg,BR,419,19
29,30.565427000000003,-96.212356,0,16,https://farm66.staticflickr.com/65535/48740493172_8dbc5d27f9.jpg,US,3,19
30,-24.099752,-64.400482,0,14,https://farm8.staticflickr.com/7885/46325885064_0289ca7f0b.jpg,AR,419,19
32,29.103801,-81.340637,0,16,https://farm8.staticflickr.com/7883/46302642295_b113569b92.jpg,US,3,19
34,53.50234200000001,-1.03589,0,15,https://farm66.staticflickr.com/65535/48422024906_c9fa7a4a39.jpg,GB,154,150
38,43.66764600000001,-79.394717,0,16,https://farm66.staticflickr.com/65535/48545427387_41c1bffd7b.jpg,CA,3,19
41,40.662182,-75.627318,1,16,https://farm8.staticflickr.com/7920/47426441061_02234894f1.jpg,US,3,19
44,38.675526,-91.789634,0,15,https://farm8.staticflickr.com/7877/40484046143_bddbab4949.jpg,US,3,19
48,26.082533,-98.135654,0,15,https://farm66.staticflickr.com/65535/48051169127_d29e619c61.jpg,MX,419,19
52,53.493325,-1.0419200000000002,0,15,https://farm8.staticflickr.com/7810/46542785365_e5cbee4011.jpg,GB,154,150
58,30.350011,-97.801842,0,16,https://farm66.staticflickr.com/65535/49075760898_8e9c8b0204.jpg,US,3,19
61,51.187716,-2.275987,0,16,https://farm66.staticflickr.com/65535/48966641231_7999450b16.jpg,GB,154,150
62,40.34175,-74.429564,3,16,https://farm8.staticflickr.com/7909/33691417628_3e9543c997.jpg,US,3,19
63,30.3476,-97.805445,0,16,https://farm66.staticflickr.com/65535/48068854256_1de223d60c.jpg,US,3,19
67,27.879522,-82.325575,0,16,https://farm66.staticflickr.com/65535/48046376702_31002f0d2c.jpg,US,3,19
68,27.879597,-82.32567399999998,0,16,https://farm66.staticflickr.com/65535/48046326822_120dfb8a5f.jpg,US,3,19
70,30.139475,-99.029431,0,15,https://farm66.staticflickr.com/65535/46934244204_0c7a784b06.jpg,US,3,19
74,53.504129000000006,-1.04045,0,16,https://farm66.staticflickr.com/65535/33788725058_e74b94405a.jpg,GB,154,150
75,48.83293,2.416863,0,15,https://farm8.staticflickr.com/7925/32321782097_e7948cf3b6.jpg,FR,155,150
80,30.00378,-90.775609,0,15,https://farm66.staticflickr.com/65535/48468586541_c73b33930c.jpg,US,3,19
81,30.00378,-90.775609,0,15,https://farm66.staticflickr.com/65535/48468586221_ac687f9eff.jpg,US,3,19
82,34.431761,-97.145812,0,15,https://farm5.staticflickr.com/4808/46091284734_b1a96da1cd.jpg,US,3,19
83,52.090912,0.270624,0,14,https://farm66.staticflickr.com/65535/48545956727_4f44b6995a.jpg,GB,154,150
84,30.217699,-97.639059,3,16,https://farm66.staticflickr.com/65535/48342356307_994f1b669b.jpg,US,3,19
85,30.805255,-92.287889,0,16,https://farm66.staticflickr.com/65535/48468894876_fffd7a73e6.jpg,US,3,19
86,30.805255,-92.287889,0,16,https://farm66.staticflickr.com/65535/48468895776_f32fc01335.jpg,US,3,19
87,30.805255,-92.287889,0,16,https://farm66.staticflickr.com/65535/48468895206_b6e069ea0c.jpg,US,3,19
89,29.761366,-95.442939,0,16,https://farm66.staticflickr.com/65535/47943096523_ff7b08a8b5.jpg,US,3,19
90,-0.021286000000000003,-78.730087,0,11,https://farm66.staticflickr.com/65535/48988850341_b4cb9d86e6.jpg,EC,419,19
92,34.904877,-87.530998,0,16,https://farm66.staticflickr.com/65535/48144235667_22c08f660d.jpg,US,3,19
93,34.904869,-87.531014,0,16,https://farm66.staticflickr.com/65535/48144235592_8fb6b812d9.jpg,US,3,19
94,51.503687,-0.08988600000000001,0,15,https://farm66.staticflickr.com/65535/48966437688_001d4d8356.jpg,GB,154,150
95,34.904869,-87.531014,0,16,https://farm66.staticflickr.com/65535/48144235582_07bedd7c1a.jpg,US,3,19
99,-49.336665,-72.87933100000002,0,16,https://farm66.staticflickr.com/65535/48630291471_e85bbd73ee.jpg,AR,419,19
100,29.727312,-95.418566,2,16,https://farm66.staticflickr.com/65535/48077355143_7904cb7218.jpg,US,3,19
108,28.409036,-16.564785999999998,0,15,https://farm5.staticflickr.com/4809/39680149673_eaf281b0fd.jpg,ES,39,150
109,36.752931,-119.822065,0,15,https://farm8.staticflickr.com/7916/46737760214_010b15aa97.jpg,US,3,19
114,50.587062,3.886327,1,16,https://farm66.staticflickr.com/65535/48693204122_e851d0e8a9.jpg,BE,155,150
116,55.947031,-3.189918,0,16,https://farm66.staticflickr.com/65535/49277494008_54c94f8e7e.jpg,GB,154,150
117,40.259269,-74.041531,3,16,https://farm66.staticflickr.com/65535/33843263548_e57996c171.jpg,US,3,19
118,36.752931,-119.822065,0,15,https://farm8.staticflickr.com/7858/46737759404_86091df46f.jpg,US,3,19
119,36.752931,-119.822065,0,15,https://farm8.staticflickr.com/7892/47407969882_07e854fe58.jpg,US,3,19
121,36.752931,-119.822065,0,15,https://farm8.staticflickr.com/7881/46737675574_e57c82c1b8.jpg,US,3,19
138,40.223202,-73.997478,3,16,https://farm66.staticflickr.com/65535/46867049435_46bf63fa64.jpg,US,3,19
139,40.223202,-73.997478,3,16,https://farm66.staticflickr.com/65535/47731139692_5ff8c09d38.jpg,US,3,19
157,36.752931,-119.822065,0,15,https://farm8.staticflickr.com/7856/46545682665_0b82f83661.jpg,US,3,19
161,40.223202,-73.997478,3,16,https://farm66.staticflickr.com/65535/46910204685_8c19f19727.jpg,US,3,19
170,57.006871,24.158034,0,15,https://farm66.staticflickr.com/65535/48036190991_cfc67a0a16.jpg,LV,154,150
198,53.493325,-1.0419200000000002,0,15,https://farm8.staticflickr.com/7808/46543147205_869c7f02d4.jpg,GB,154,150
273,32.199533,-81.163795,0,16,https://farm66.staticflickr.com/65535/49160726876_2852f83a4f.jpg,US,3,19
274,51.433495,6.8056410000000005,0,16,https://farm8.staticflickr.com/7823/45968617614_b749842935.jpg,DE,155,150
275,51.433495,6.8056410000000005,0,16,https://farm5.staticflickr.com/4863/46693304291_c42048a7b7.jpg,DE,155,150
276,51.433495,6.8056410000000005,0,16,https://farm5.staticflickr.com/4907/46693307491_e47a8a4bbc.jpg,DE,155,150
277,51.433495,6.8056410000000005,0,16,https://farm8.staticflickr.com/7903/39728391233_073de88daa.jpg,DE,155,150
278,51.433495,6.8056410000000005,0,16,https://farm5.staticflickr.com/4872/31751861727_a06f9781d1.jpg,DE,155,150
279,51.433495,6.8056410000000005,0,16,https://farm5.staticflickr.com/4916/46693316641_12f7b25987.jpg,DE,155,150
280,51.433495,6.8056410000000005,0,16,https://farm8.staticflickr.com/7830/46693311071_b64e5dd5f0.jpg,DE,155,150
281,51.433495,6.8056410000000005,0,16,https://farm5.staticflickr.com/4879/46640491342_aeb89919c6.jpg,DE,155,150
282,51.433495,6.8056410000000005,0,16,https://farm8.staticflickr.com/7906/39728388183_35d189e6c9.jpg,DE,155,150
321,53.493325,-1.0419200000000002,0,15,https://farm8.staticflickr.com/7909/32516312307_2891927e9f.jpg,GB,154,150
331,53.493325,-1.0419200000000002,0,15,https://farm8.staticflickr.com/7902/32516311717_ff64aa179f.jpg,GB,154,150
333,53.493325,-1.0419200000000002,0,15,https://farm8.staticflickr.com/7871/32516315637_4797830877.jpg,GB,154,150
