img_id,lat,lon,lic,acc,url,country,region1,region2
1,-37.683463,145.532294,5,16,https://farm8.staticflickr.com/7858/47365277582_b7f3595714.jpg,AU,53,9
2,-38.03813,141.246253,4,16,https://farm8.staticflickr.com/7806/46695406364_5479ea85f9.jpg,AU,53,9
3,-31.414423,150.709247,0,13,https://farm8.staticflickr.com/7919/45808503585_10e55e8c34.jpg,AU,53,9
4,-35.628228,148.956705,4,16,https://farm5.staticflickr.com/4876/32009975567_ea501d537d.jpg,AU,53,9
5,30.261955,-87.686778,0,16,https://farm5.staticflickr.com/4846/31900397837_4e09aa971e.jpg,US,3,19
6,30.261952,-87.686773,0,16,https://farm5.staticflickr.com/4855/39876674093_dfb4d4db41.jpg,US,3,19
7,-35.285459,150.481796,0,14,https://farm66.staticflickr.com/65535/48580408116_820859097f.jpg,AU,53,9
8,-27.993685,152.682494,0,15,https://farm8.staticflickr.com/7857/33023804028_63ee26b002.jpg,AU,53,9
12,52.090912,0.270624,0,14,https://farm66.staticflickr.com/65535/49199387698_67e9ae1317.jpg,GB,154,150
13,-38.947711,146.2768,0,15,https://farm66.staticflickr.com/65535/32591572847_453ae86df9.jpg,AU,53,9
14,-33.963294,122.26942,0,13,https://farm66.staticflickr.com/65535/49214767287_f08064497d.jpg,AU,53,9
22,-33.766145,150.883925,0,16,https://farm66.staticflickr.com/65535/48951048683_48f9f19412.jpg,AU,53,9
23,-41.90473,148.228567,0,12,https://farm5.staticflickr.com/4844/45752878995_27928d0a4d.jpg,AU,53,9
24,52.257448,21.020729,6,15,https://farm66.staticflickr.com/65535/49252400471_d702fc20e2.jpg,PL,151,150
26,-37.685026,145.525095,0,15,https://farm8.staticflickr.com/7822/45820152045_12d0ed6429.jpg,AU,53,9
27,-36.433713,146.051902,0,11,https://farm66.staticflickr.com/65535/49130884297_ec53e9438e.jpg,AU,53,9
28,-35.160982000000004,150.667619,0,14,https://farm66.staticflickr.com/65535/48934213016_bc4f3e5ff3.jpg,AU,53,9
29,52.257448,21.020729,6,15,https://farm66.staticflickr.com/65535/49298020348_a0b8b3277c.jpg,PL,151,150
30,-35.037762,138.604331,0,15,https://farm66.staticflickr.com/65535/49061275266_88d1733f77.jpg,AU,53,9
31,-37.902951,147.768173,1,12,https://farm66.staticflickr.com/65535/48000748947_ae0365500e.jpg,AU,53,9
32,51.215069,4.423145,0,16,https://farm66.staticflickr.com/65535/48266219466_cf57abaaf6.jpg,BE,155,150
33,-29.006929,134.755607,0,16,https://farm66.staticflickr.com/65535/47978327732_8ef239d780.jpg,AU,53,9
35,-35.160982000000004,150.667619,0,14,https://farm66.staticflickr.com/65535/48934399702_719b1603f6.jpg,AU,53,9
36,-29.442494,153.358154,0,16,https://farm66.staticflickr.com/65535/47653398252_1ea2e1be7e.jpg,AU,53,9
38,33.100347,-116.997714,0,12,https://farm66.staticflickr.com/65535/49125266352_1d2baef19f.jpg,US,3,19
40,-37.685026,145.525095,0,15,https://farm8.staticflickr.com/7866/45820151435_f38c97f775.jpg,AU,53,9
41,-33.423753000000005,151.22098300000005,0,16,https://farm66.staticflickr.com/65535/48068950117_4064e653c3.jpg,AU,53,9
43,-35.161159000000005,150.6667,0,16,https://farm66.staticflickr.com/65535/48493418717_c4520753b4.jpg,AU,53,9
44,32.044578,34.822486,0,16,https://farm8.staticflickr.com/7885/47590848861_9f3db3be6a.jpg,IL,145,142
46,32.044578,34.822486,0,16,https://farm8.staticflickr.com/7857/46675295545_af908118c0.jpg,IL,145,142
47,48.997317,8.401247,0,16,https://farm66.staticflickr.com/65535/49047168516_0456755cb4.jpg,DE,155,150
50,-37.685026,145.525095,0,15,https://farm8.staticflickr.com/7917/45820152135_932843c1c0.jpg,AU,53,9
54,-37.568952,143.891973,4,15,https://farm66.staticflickr.com/65535/48628918048_807597cf9a.jpg,AU,53,9
55,-35.517857,138.631656,0,13,https://farm66.staticflickr.com/65535/47970339328_c21e54a552.jpg,AU,53,9
57,-33.990448,122.222342,0,15,https://farm66.staticflickr.com/65535/49261736292_d2f75967e9.jpg,AU,53,9
60,-33.148618,115.686464,4,13,https://farm66.staticflickr.com/65535/49289738293_f51bb82eba.jpg,AU,53,9
61,52.257448,21.020729,6,15,https://farm66.staticflickr.com/65535/49278436663_332f33c299.jpg,PL,151,150
64,32.044578,34.822486,0,16,https://farm8.staticflickr.com/7892/46866811364_66cdeed2f4.jpg,IL,145,142
67,-35.160982000000004,150.667619,0,14,https://farm66.staticflickr.com/65535/48934399447_1267907a71.jpg,AU,53,9
69,-12.40837,130.820775,0,16,https://farm5.staticflickr.com/4836/32892805988_f5bb2daa21.jpg,AU,53,9
