img_id,lat,lon,lic,acc,url,country,region1,region2
1,55.598523,-5.139541,0,11,https://farm9.staticflickr.com/8183/8438253757_8ef2c16baf.jpg,GB,154,150
2,55.593091,-5.140228,0,11,https://farm9.staticflickr.com/8225/8438254151_9cae18e836.jpg,GB,154,150
3,48.124117,-123.439464,0,12,https://farm8.staticflickr.com/7924/39831228923_12ba1799e6.jpg,US,3,19
4,53.869088,8.828475,0,11,https://farm66.staticflickr.com/65535/48748314436_ce2043b754.jpg,DE,155,150
5,50.403662,-3.509938,0,15,https://farm66.staticflickr.com/65535/48954068337_9b4ceb4546.jpg,GB,154,150
6,32.847895,-117.278205,0,16,https://farm66.staticflickr.com/65535/48148543921_b5e8bf0091.jpg,US,3,19
7,50.403662,-3.509938,0,15,https://farm66.staticflickr.com/65535/48953875926_5dc5856c44.jpg,GB,154,150
8,54.18212800000001,7.908438999999999,0,13,https://farm66.staticflickr.com/65535/48332369102_b5406621ed.jpg,DE,155,150
10,57.787605000000006,-152.397451,0,14,https://farm66.staticflickr.com/65535/48352145407_902fca0bf2.jpg,US,3,19
11,37.810919,-122.411328,0,16,https://farm66.staticflickr.com/65535/48954483793_d91e1ed314.jpg,US,3,19
13,57.779963,-152.41083999999995,0,14,https://farm66.staticflickr.com/65535/48303667552_fa70b7077f.jpg,US,3,19
14,41.335094,-71.909612,0,16,https://farm8.staticflickr.com/7826/46616236732_221f713abb.jpg,US,3,19
15,59.878786,-149.400753,0,16,https://farm66.staticflickr.com/65535/48620874713_b26694c077.jpg,US,3,19
18,46.934821,7.449455,6,16,https://farm66.staticflickr.com/65535/48931055828_fb5471c75e.jpg,CH,155,150
19,46.934821,7.449455,6,16,https://farm66.staticflickr.com/65535/48927638528_05af36a92a.jpg,CH,155,150
20,50.376493,1.583404,0,15,https://farm8.staticflickr.com/7840/32196096587_0fe46e76a5.jpg,FR,155,150
21,59.974772,-149.339561,6,11,https://farm66.staticflickr.com/65535/48811641308_43030478db.jpg,US,3,19
22,54.181726,7.916808,0,15,https://farm66.staticflickr.com/65535/49111355461_be32b01d7a.jpg,DE,155,150
23,48.997577,8.40133,3,16,https://farm5.staticflickr.com/4843/40436434993_ce7e448f7d.jpg,DE,155,150
24,54.18154300000001,7.911465,0,15,https://farm66.staticflickr.com/65535/49100869498_619d381ed2.jpg,DE,155,150
26,54.18140500000001,7.9111,0,15,https://farm66.staticflickr.com/65535/49096760532_873e3d2bb2.jpg,DE,155,150
27,55.98153000000001,-4.900159,0,13,https://farm66.staticflickr.com/65535/47964119983_0ce4c99ec7.jpg,GB,154,150
28,34.017115999999994,-119.368453,0,16,https://farm66.staticflickr.com/65535/49122424293_b28a9db92c.jpg,US,3,19
29,32.849740000000004,-117.269439,1,15,https://farm66.staticflickr.com/65535/48137812268_b969ae5261.jpg,US,3,19
30,32.703235,-117.162494,0,16,https://farm8.staticflickr.com/7868/47298266672_6232c0ccf5.jpg,US,3,19
31,34.017115999999994,-119.368453,0,16,https://farm66.staticflickr.com/65535/49123112562_9f2d06196a.jpg,US,3,19
32,34.017115999999994,-119.368453,0,16,https://farm66.staticflickr.com/65535/49123114872_de42715841.jpg,US,3,19
34,54.181656,7.916914999999999,0,15,https://farm66.staticflickr.com/65535/49117008697_e7907ab8ca.jpg,DE,155,150
35,32.847946,-117.278323,0,14,https://farm8.staticflickr.com/7888/47150156692_3573391c38.jpg,US,3,19
39,34.017097,-119.36815,0,16,https://farm66.staticflickr.com/65535/49154559848_05c8129b32.jpg,US,3,19
40,54.181387,7.9167429999999985,0,15,https://farm66.staticflickr.com/65535/49080061232_ed27f74009.jpg,DE,155,150
41,54.18145500000001,7.917644,0,15,https://farm66.staticflickr.com/65535/49073011261_5e3e73276e.jpg,DE,155,150
42,54.181387,7.910971000000001,0,15,https://farm66.staticflickr.com/65535/49109974966_7640ecee7d.jpg,DE,155,150
44,46.934821,7.449455,6,16,https://farm66.staticflickr.com/65535/48948634146_3c2e53c097.jpg,CH,155,150
47,54.181493,7.910714,0,15,https://farm66.staticflickr.com/65535/49106868976_9ce6a10e33.jpg,DE,155,150
49,32.845558000000004,-117.279224,0,14,https://farm66.staticflickr.com/65535/47772130482_e4f3a05c37.jpg,US,3,19
51,54.18180699999999,7.916314,0,15,https://farm66.staticflickr.com/65535/49096609957_86c6499871.jpg,DE,155,150
52,39.784136,-74.094285,0,13,https://farm8.staticflickr.com/7893/47429514672_6e28d731fd.jpg,US,3,19
53,54.181895,7.915413,0,15,https://farm66.staticflickr.com/65535/49183700387_ca4724e95a.jpg,DE,155,150
54,54.181279,7.911465,0,15,https://farm66.staticflickr.com/65535/49123933022_18037772bc.jpg,DE,155,150
55,34.017115999999994,-119.368453,0,16,https://farm66.staticflickr.com/65535/49123116657_2233ab44a9.jpg,US,3,19
56,38.025157,-122.965121,3,16,https://farm66.staticflickr.com/65535/47961887833_991f33a72a.jpg,US,3,19
57,34.017115999999994,-119.368453,0,16,https://farm66.staticflickr.com/65535/49122426278_5320ed693b.jpg,US,3,19
59,48.478816,-122.996955,0,12,https://farm66.staticflickr.com/65535/48750452606_5a484e5946.jpg,US,3,19
60,50.376493,1.583404,0,15,https://farm8.staticflickr.com/7911/32196097247_ef8132d953.jpg,FR,155,150
61,60.15361899999999,-1.142089,0,16,https://farm8.staticflickr.com/7843/47110213091_df7b749574.jpg,GB,154,150
66,-0.744448,-90.311434,2,16,https://farm8.staticflickr.com/7837/46555421512_b50a323b90.jpg,EC,419,19
68,32.845558000000004,-117.279224,0,14,https://farm66.staticflickr.com/65535/40851397373_360c1e4a17.jpg,US,3,19
69,39.506689,-74.32508399999998,0,12,https://farm8.staticflickr.com/7923/46850666634_b327585bf0.jpg,US,3,19
70,57.935061,-4.055489,0,16,https://farm66.staticflickr.com/65535/33789631658_75ee29849c.jpg,GB,154,150
73,36.62084,-121.905959,0,16,https://farm66.staticflickr.com/65535/49062849821_10996ec613.jpg,US,3,19
74,35.238052,-75.525917,0,16,https://farm66.staticflickr.com/65535/33834853768_bd38a664b4.jpg,US,3,19
75,-0.744448,-90.311434,2,16,https://farm5.staticflickr.com/4881/46555421172_d2c3f822fe.jpg,EC,419,19
80,-0.744448,-90.311434,2,16,https://farm5.staticflickr.com/4824/46555419152_e651459b26.jpg,EC,419,19
81,-0.744448,-90.311434,2,16,https://farm5.staticflickr.com/4833/46555420442_9cc2498d28.jpg,EC,419,19
85,59.878786,-149.400753,0,16,https://farm66.staticflickr.com/65535/48621227816_f674dfc9b9.jpg,US,3,19
86,48.142608,-69.250602,0,13,https://farm66.staticflickr.com/65535/48239873191_281aef0492.jpg,CA,3,19
87,36.809376,-121.791343,0,11,https://farm66.staticflickr.com/65535/48945999151_32e8b52558.jpg,US,3,19
89,44.403747,-68.202759,0,16,https://farm66.staticflickr.com/65535/49145145076_24e876d542.jpg,US,3,19
90,53.869088,8.828475,0,11,https://farm66.staticflickr.com/65535/48697681918_297c464d6a.jpg,DE,155,150
92,57.00372700000001,-135.435745,0,16,https://farm66.staticflickr.com/65535/48329507622_1c2e842f06.jpg,US,3,19
94,36.807933,-121.789369,0,13,https://farm66.staticflickr.com/65535/48917120671_ea70167655.jpg,US,3,19
95,48.142608,-69.250602,0,13,https://farm66.staticflickr.com/65535/48109544326_afae2a89c7.jpg,CA,3,19
96,38.930153,-77.05250500000002,1,15,https://farm66.staticflickr.com/65535/48477089762_a17b526bd8.jpg,US,3,19
97,38.930153,-77.05250500000002,1,15,https://farm66.staticflickr.com/65535/48477088197_cb704a8369.jpg,US,3,19
98,38.930153,-77.05250500000002,1,15,https://farm66.staticflickr.com/65535/48476938896_04be5203b0.jpg,US,3,19
99,32.847964000000005,-117.27858,0,16,https://farm8.staticflickr.com/7921/46294737395_5cafce807a.jpg,US,3,19
101,44.359673,-64.267679,0,16,https://farm8.staticflickr.com/7905/31802175287_e7c2b00e70.jpg,CA,3,19
102,36.604021,-121.893171,0,16,https://farm66.staticflickr.com/65535/49166309128_f24b11bd30.jpg,US,3,19
103,36.604021,-121.893171,0,16,https://farm66.staticflickr.com/65535/49166783356_5cf7e74eff.jpg,US,3,19
104,36.604021,-121.893171,0,16,https://farm66.staticflickr.com/65535/49166783196_2d1a981aea.jpg,US,3,19
105,32.847378000000006,-117.278312,0,16,https://farm8.staticflickr.com/7895/32261919217_812ffb717d.jpg,US,3,19
106,32.847658,-117.278848,0,16,https://farm8.staticflickr.com/7809/40244344023_97336ecc12.jpg,US,3,19
107,40.69360800000001,-74.058787,0,16,https://farm8.staticflickr.com/7837/40505097213_ebf133e5be.jpg,US,3,19
110,32.849740000000004,-117.269439,1,15,https://farm66.staticflickr.com/65535/48116036933_76cc0b4409.jpg,US,3,19
111,60.789836,-0.8239280000000001,0,16,https://farm8.staticflickr.com/7843/46785002444_ec15e5e53c.jpg,GB,154,150
112,36.508069,-121.940278,0,16,https://farm66.staticflickr.com/65535/33735200748_22eee9f81f.jpg,US,3,19
113,47.087386,-122.72422,0,16,https://farm8.staticflickr.com/7874/47163427332_6cf7961521.jpg,US,3,19
114,36.812832,-121.789412,0,16,https://farm66.staticflickr.com/65535/49250524878_33407a8c04.jpg,US,3,19
