img_id,lat,lon,lic,acc,url,country,region1,region2
1,51.491383,-0.011625,0,16,https://farm66.staticflickr.com/65535/47021638224_65d4f449e5.jpg,GB,154,150
2,53.336197,-2.388389,0,15,https://farm66.staticflickr.com/65535/32737679997_ffdb0852a1.jpg,GB,154,150
3,45.096549,12.330436,0,11,https://farm8.staticflickr.com/7920/46545574994_4dffcebcc4.jpg,IT,39,150
4,51.896991,-0.617178,0,16,https://farm66.staticflickr.com/65535/33779922708_2ae08d039e.jpg,GB,154,150
5,44.960961,-123.008156,0,16,https://farm66.staticflickr.com/65535/48886486198_ffbd89e9b8.jpg,US,3,19
10,52.142753000000006,-0.915212,0,15,https://farm66.staticflickr.com/65535/49277751398_a83a6ab1e9.jpg,GB,154,150
11,51.8503,-0.547782,0,16,https://farm66.staticflickr.com/65535/48899843997_56d0b8bef2.jpg,GB,154,150
16,33.700369,-116.37341,0,14,https://farm66.staticflickr.com/65535/48246310927_60934b9dc2.jpg,US,3,19
17,52.275011,1.586018,0,14,https://farm66.staticflickr.com/65535/49099752867_efd2e6c0a8.jpg,GB,154,150
21,54.86966700000001,10.394032,0,15,https://farm66.staticflickr.com/65535/48664016853_51ec2daa74.jpg,DK,154,150
22,48.302989,17.046818,0,13,https://farm5.staticflickr.com/4415/36432325535_086434c234.jpg,SK,151,150
24,47.063316,7.254075,0,16,https://farm66.staticflickr.com/65535/48672778648_008765d2ac.jpg,CH,155,150
25,46.811644,-71.203614,0,16,https://farm8.staticflickr.com/7863/45754824905_7e8e7be1ee.jpg,CA,3,19
28,52.548256,1.650266,0,16,https://farm66.staticflickr.com/65535/49007366106_f1cc9c7f4d.jpg,GB,154,150
30,51.849563,-0.541666,0,16,https://farm66.staticflickr.com/65535/49192575938_afd278c648.jpg,GB,154,150
32,-7.205317,-39.114742,0,16,https://farm66.staticflickr.com/65535/48300574296_50e3fe51ec.jpg,BR,419,19
34,15.0725,120.520277,0,16,https://farm66.staticflickr.com/65535/49070405811_128c03c6a2.jpg,PH,35,142
38,51.749245,-0.20668000000000006,0,12,https://farm8.staticflickr.com/7800/40105219963_b008d7cc38.jpg,GB,154,150
39,51.913157,0.24242800000000006,0,16,https://farm66.staticflickr.com/65535/48847039508_1bdc05e835.jpg,GB,154,150
41,50.696512,-1.472082,0,15,https://farm8.staticflickr.com/7903/47580914641_be10083c3b.jpg,GB,154,150
42,52.250325,4.613233,0,16,https://farm66.staticflickr.com/65535/48871028658_cb60eaf2a6.jpg,NL,155,150
44,30.261736,-97.936592,4,12,https://farm66.staticflickr.com/65535/33830082988_b1f221345d.jpg,US,3,19
45,51.849563,-0.541666,0,16,https://farm66.staticflickr.com/65535/49162507391_d04dbd7df8.jpg,GB,154,150
51,43.149649,5.772221,0,16,https://farm66.staticflickr.com/65535/48975350991_c52f3f240c.jpg,FR,155,150
52,45.540563,2.991971,0,14,https://farm66.staticflickr.com/65535/48119043522_fe0b6fb2c7.jpg,FR,155,150
54,53.482075,-2.245673,0,16,https://farm8.staticflickr.com/7803/46155652905_b9e39a8855.jpg,GB,154,150
57,35.476188,139.52568,0,12,https://farm5.staticflickr.com/4914/45956377045_0bc082f074.jpg,JP,30,142
66,48.774498,9.089641,0,12,https://farm66.staticflickr.com/65535/49024871348_d32b64e28d.jpg,DE,155,150
70,14.374856,99.144165,1,16,https://farm66.staticflickr.com/65535/48695913393_044cfd1356.jpg,TH,35,142
73,55.762863,37.575927,0,16,https://farm66.staticflickr.com/65535/48948889477_133fe0ff63.jpg,RU,151,150
74,51.452402,4.308099,0,13,https://farm8.staticflickr.com/7840/32629207577_52eeb91bec.jpg,NL,155,150
78,0.648637,37.509841,0,8,https://farm66.staticflickr.com/65535/49187594201_f3d52fdbb5.jpg,KE,202,2
81,35.476188,139.52568,0,12,https://farm5.staticflickr.com/4826/46818771972_8d944be854.jpg,JP,30,142
91,53.336197,-2.388389,0,15,https://farm8.staticflickr.com/7885/47413826491_7f2067f149.jpg,GB,154,150
97,14.94714,-23.509368,0,10,https://farm66.staticflickr.com/65535/49282006741_93732fb989.jpg,CV,202,2
114,-17.839564000000006,25.079727,0,12,https://farm66.staticflickr.com/65535/48562135966_a459e96c14.jpg,BW,202,2
139,21.807998,-79.98729200000002,0,15,https://farm66.staticflickr.com/65535/46922544575_d9110e94ed.jpg,CU,419,19
140,38.199805,-85.74368100000002,1,16,https://farm66.staticflickr.com/65535/48607861723_3340384f9e.jpg,US,3,19
153,38.010196,-1.163992,0,14,https://farm66.staticflickr.com/65535/48984689233_78cd02a4da.jpg,ES,39,150
154,48.634476,9.17633,0,12,https://farm66.staticflickr.com/65535/49095841508_45b978b1db.jpg,DE,155,150
160,52.699813,-2.121584,2,16,https://farm66.staticflickr.com/65535/48644040842_6993a4efca.jpg,GB,154,150
170,53.336197,-2.388389,0,15,https://farm66.staticflickr.com/65535/32737681757_c6c60059a6.jpg,GB,154,150
171,53.336197,-2.388389,0,15,https://farm66.staticflickr.com/65535/47680739961_a473c195db.jpg,GB,154,150
172,51.941348,-0.579421,0,15,https://farm8.staticflickr.com/7801/40542512093_2e0faf1a6b.jpg,GB,154,150
173,51.941348,-0.579421,0,15,https://farm8.staticflickr.com/7870/46592978005_78ab63921b.jpg,GB,154,150
174,51.534836,-0.15448399999999998,0,16,https://farm8.staticflickr.com/7804/33670106668_e2a6cbcd1f.jpg,GB,154,150
175,51.896996,-0.61716,0,16,https://farm66.staticflickr.com/65535/33779921598_e16b7eb70a.jpg,GB,154,150
176,54.882772,-1.665823,0,16,https://farm8.staticflickr.com/7809/46995014342_86be0afce7.jpg,GB,154,150
178,53.336197,-2.388389,0,15,https://farm8.staticflickr.com/7868/47413827191_6e671ce75c.jpg,GB,154,150
181,53.504129000000006,-1.04045,0,16,https://farm66.staticflickr.com/65535/46839397285_70e03d9918.jpg,GB,154,150
182,52.251595,1.566302,0,15,https://farm8.staticflickr.com/7879/31787575167_55136a2f6f.jpg,GB,154,150
185,52.84446,0.516171,0,12,https://farm66.staticflickr.com/65535/48385072592_c4a89d82ce.jpg,GB,154,150
187,-17.861296,25.102729,0,12,https://farm5.staticflickr.com/4908/39992651473_54738a5fd6.jpg,BW,202,2
192,48.850018,10.489068,0,16,https://farm66.staticflickr.com/65535/48566374872_7a40ee6da9.jpg,DE,155,150
195,59.325286,18.108108,3,15,https://farm66.staticflickr.com/65535/49036703748_b107178aa4.jpg,SE,154,150
197,14.853888,120.274444,0,16,https://farm66.staticflickr.com/65535/48594189801_26723fc81d.jpg,PH,35,142
204,53.336197,-2.388389,0,15,https://farm8.staticflickr.com/7804/46700110234_2d1f205fdc.jpg,GB,154,150
205,52.034844,4.578774,0,16,https://farm66.staticflickr.com/65535/33986796888_fd603924c9.jpg,NL,155,150
206,30.261736,-97.936592,4,12,https://farm66.staticflickr.com/65535/46791358865_bb1f73c35d.jpg,US,3,19
211,42.074838,-75.908454,0,14,https://farm66.staticflickr.com/65535/48490998586_f5869801e4.jpg,US,3,19
212,54.483124,-1.108932,0,13,https://farm66.staticflickr.com/65535/47924747043_7ea76376dc.jpg,GB,154,150
217,53.342325,-1.650062,0,16,https://farm8.staticflickr.com/7898/46973216072_6126c64ee3.jpg,GB,154,150
222,50.825139,0.332593,0,15,https://farm8.staticflickr.com/7832/46391752164_59e73b6d56.jpg,GB,154,150
226,50.506194,-4.192399,0,13,https://farm8.staticflickr.com/7872/47468009482_a4dee1528d.jpg,GB,154,150
227,53.36288,-1.468131,0,16,https://farm8.staticflickr.com/7919/32317253787_49df62a786.jpg,GB,154,150
236,27.928976,-80.501074,0,14,https://farm8.staticflickr.com/7876/40102463493_7f9055d32f.jpg,US,3,19
245,56.05675600000001,12.713068,0,12,https://farm8.staticflickr.com/7821/40171568073_5a472d53b8.jpg,SE,154,150
267,55.628916,-4.477443,0,14,https://farm66.staticflickr.com/65535/48338641166_57a5540776.jpg,GB,154,150
